id,voucher_id,customer_id,issued,created_at,created_by,updated_at,updated_by,deleted
1967119897452482624,1967119892951994379,1967119892889079818,False,2025-05-18 08:48:00,1,2025-05-21 08:48:00,1,False
1967119897452482625,1967119892951994380,1967119892884885505,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482626,1967119892951994380,1967119892905857033,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482627,1967119892951994380,1967119892947800066,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482628,1967119892951994380,1967119892947800069,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482629,1967119892951994380,1967119892914245647,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482630,1967119892951994380,1967119892914245639,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482631,1967119892951994380,1967119892905857039,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482632,1967119892951994380,1967119892943605777,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482633,1967119892951994380,1967119892838748324,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482634,1967119892951994380,1967119892905857040,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482635,1967119892951994380,1967119892893274113,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482636,1967119892951994380,1967119892897468416,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482637,1967119892951994380,1967119892943605789,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482638,1967119892951994380,1967119892859719700,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482639,1967119892951994380,1967119892863913992,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482640,1967119892951994380,1967119892943605781,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482641,1967119892951994380,1967119892859719693,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482642,1967119892951994380,1967119892893274132,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482643,1967119892951994380,1967119892876496900,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482644,1967119892951994380,1967119892914245638,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482645,1967119892951994380,1967119892939411465,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482646,1967119892951994380,1967119892838748366,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482647,1967119892951994380,1967119892947800068,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482648,1967119892951994380,1967119892838748339,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482649,1967119892951994380,1967119892947800087,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482650,1967119892951994380,1967119892859719686,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482651,1967119892951994380,1967119892939411466,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482652,1967119892951994380,1967119892918439949,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482653,1967119892951994380,1967119892905857035,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482654,1967119892951994380,1967119892889079812,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482655,1967119892951994380,1967119892939411463,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482656,1967119892951994380,1967119892889079810,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482657,1967119892951994380,1967119892943605787,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482658,1967119892951994380,1967119892855525396,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482659,1967119892951994380,1967119892872302597,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482660,1967119892951994380,1967119892880691219,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482661,1967119892951994380,1967119892918439952,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482662,1967119892951994380,1967119892943605774,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482663,1967119892951994380,1967119892859719685,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482664,1967119892951994380,1967119892943605773,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482665,1967119892951994380,1967119892859719694,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482666,1967119892951994380,1967119892939411460,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482667,1967119892951994380,1967119892910051355,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482668,1967119892951994380,1967119892851331081,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482669,1967119892951994380,1967119892935217162,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482670,1967119892951994380,1967119892951994371,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482671,1967119892951994380,1967119892855525394,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482672,1967119892951994380,1967119892947800080,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482673,1967119892951994380,1967119892951994370,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482674,1967119892951994380,1967119892897468418,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482675,1967119892951994380,1967119892838748335,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482676,1967119892951994380,1967119892935217160,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482677,1967119892951994380,1967119892851331087,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482678,1967119892951994380,1967119892910051329,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482679,1967119892951994380,1967119892859719687,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482680,1967119892951994380,1967119892851331085,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482681,1967119892951994380,1967119892914245635,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482682,1967119892951994380,1967119892859719692,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482683,1967119892951994380,1967119892918439955,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482684,1967119892951994380,1967119892943605766,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482685,1967119892951994380,1967119892884885512,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482686,1967119892951994380,1967119892855525379,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482687,1967119892951994380,1967119892943605763,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482688,1967119892951994380,1967119892947800078,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482689,1967119892951994380,1967119892838748347,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482690,1967119892951994380,1967119892838748348,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482691,1967119892951994380,1967119892918439962,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482692,1967119892951994380,1967119892838748323,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482693,1967119892951994380,1967119892838748340,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482694,1967119892951994380,1967119892838748352,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482695,1967119892951994380,1967119892889079808,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482696,1967119892951994380,1967119892918439943,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482697,1967119892951994380,1967119892884885507,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482698,1967119892951994380,1967119892939411461,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482699,1967119892951994380,1967119892859719702,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482700,1967119892951994380,1967119892884885510,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482701,1967119892951994380,1967119892884885506,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482702,1967119892951994380,1967119892897468421,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482703,1967119892951994380,1967119892851331092,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482704,1967119892951994380,1967119892851331088,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482705,1967119892951994380,1967119892859719701,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482706,1967119892951994380,1967119892897468426,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482707,1967119892951994380,1967119892910051345,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482708,1967119892951994380,1967119892859719683,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482709,1967119892951994380,1967119892889079817,True,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482710,1967119892951994380,1967119892868108293,False,2025-05-27 01:53:53,1,2025-05-28 01:53:53,1,False
1967119897452482711,1967119892951994381,1967119892838748368,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482712,1967119892951994381,1967119892939411469,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482713,1967119892951994381,1967119892939411471,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482714,1967119892951994381,1967119892943605762,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482715,1967119892951994381,1967119892935217156,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482716,1967119892951994381,1967119892876496899,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482717,1967119892951994381,1967119892935217163,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482718,1967119892951994381,1967119892851331093,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482719,1967119892951994381,1967119892910051358,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482720,1967119892951994381,1967119892897468426,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482721,1967119892951994381,1967119892880691211,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482722,1967119892951994381,1967119892893274121,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482723,1967119892951994381,1967119892838748367,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482724,1967119892951994381,1967119892910051335,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482725,1967119892951994381,1967119892943605772,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482726,1967119892951994381,1967119892838748331,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482727,1967119892951994381,1967119892947800091,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482728,1967119892951994381,1967119892838748352,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482729,1967119892951994381,1967119892838748330,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482730,1967119892951994381,1967119892943605785,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482731,1967119892951994381,1967119892859719704,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482732,1967119892951994381,1967119892910051349,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482733,1967119892951994381,1967119892863913988,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482734,1967119892951994381,1967119892901662736,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897452482735,1967119892951994381,1967119892855525377,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676864,1967119892951994381,1967119892935217154,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676865,1967119892951994381,1967119892918439947,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676866,1967119892951994381,1967119892897468427,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676867,1967119892951994381,1967119892943605774,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676868,1967119892951994381,1967119892901662737,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676869,1967119892951994381,1967119892901662723,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676870,1967119892951994381,1967119892901662742,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676871,1967119892951994381,1967119892868108297,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676872,1967119892951994381,1967119892943605765,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676873,1967119892951994381,1967119892868108289,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676874,1967119892951994381,1967119892918439943,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676875,1967119892951994381,1967119892884885513,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676876,1967119892951994381,1967119892889079809,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676877,1967119892951994381,1967119892901662726,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676878,1967119892951994381,1967119892910051348,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676879,1967119892951994381,1967119892893274112,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676880,1967119892951994381,1967119892943605763,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676881,1967119892951994381,1967119892880691213,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676882,1967119892951994381,1967119892918439951,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676883,1967119892951994381,1967119892838748370,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676884,1967119892951994381,1967119892943605784,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676885,1967119892951994381,1967119892838748357,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676886,1967119892951994381,1967119892884885510,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676887,1967119892951994381,1967119892905857036,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676888,1967119892951994381,1967119892851331091,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676889,1967119892951994381,1967119892838748359,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676890,1967119892951994381,1967119892910051331,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676891,1967119892951994381,1967119892910051334,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676892,1967119892951994381,1967119892918439956,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676893,1967119892951994381,1967119892918439942,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676894,1967119892951994381,1967119892943605782,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676895,1967119892951994381,1967119892910051341,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676896,1967119892951994381,1967119892889079812,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676897,1967119892951994381,1967119892855525379,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676898,1967119892951994381,1967119892918439950,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676899,1967119892951994381,1967119892943605786,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676900,1967119892951994381,1967119892859719697,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676901,1967119892951994381,1967119892947800086,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676902,1967119892951994381,1967119892880691200,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676903,1967119892951994381,1967119892901662734,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676904,1967119892951994381,1967119892914245642,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676905,1967119892951994381,1967119892905857026,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676906,1967119892951994381,1967119892889079820,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676907,1967119892951994381,1967119892901662738,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676908,1967119892951994381,1967119892838748336,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676909,1967119892951994381,1967119892855525381,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676910,1967119892951994381,1967119892939411473,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676911,1967119892951994381,1967119892905857025,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676912,1967119892951994381,1967119892901662741,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676913,1967119892951994381,1967119892897468425,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676914,1967119892951994381,1967119892880691216,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676915,1967119892951994381,1967119892897468429,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676916,1967119892951994381,1967119892914245637,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676917,1967119892951994381,1967119892855525390,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676918,1967119892951994381,1967119892905857042,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676919,1967119892951994381,1967119892905857028,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676920,1967119892951994381,1967119892901662725,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676921,1967119892951994381,1967119892855525392,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676922,1967119892951994381,1967119892872302596,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676923,1967119892951994381,1967119892880691209,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676924,1967119892951994381,1967119892838748355,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676925,1967119892951994381,1967119892838748353,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676926,1967119892951994381,1967119892947800088,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676927,1967119892951994381,1967119892868108296,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676928,1967119892951994381,1967119892851331083,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676929,1967119892951994381,1967119892868108303,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676930,1967119892951994381,1967119892880691212,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676931,1967119892951994381,1967119892880691210,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676932,1967119892951994381,1967119892935217159,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676933,1967119892951994381,1967119892893274113,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676934,1967119892951994381,1967119892859719691,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676935,1967119892951994381,1967119892910051332,True,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676936,1967119892951994381,1967119892884885508,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
1967119897456676937,1967119892951994381,1967119892918439957,False,2025-07-22 11:31:26,1,2025-07-25 11:31:26,1,False
